id,name,type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,distance_raw_km,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,calories,workout_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility
1642782157,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Sun, 5/20/2018",1526823376,2018-05-20T19:36:16+0000,Sun,104.36,104362,104.362,kilometers,km,4:23:18,15798,4:53:05,17585,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/FD7LZNIS4ZFUVC4T4CRITZ4FYI53EY6VYFOUJY3RJBB53VN2HGZTQXKOYYEOMYLO42FDQWKF3MCIEFMNXSYVLROUEZ3DZK5E,TRUE,FALSE,"2,297",m,2297,,https://www.strava.com/activities/1642782157,https://www.strava.com/activities/1642782157?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 104.3 kilometer Ride.,TRUE,FALSE,,2806,,FALSE,FALSE,FALSE,FALSE,everyone
1642781759,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Fri, 5/18/2018",1526663814,2018-05-18T23:16:54+0000,Fri,19.38,19381.7,19.3817,kilometers,km,40:02:00,2402,40:02:00,2402,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/HEFQHOYSO3KQFMQBPJ4QLCRQQZIAIYLTASIXU5GO56AVD3MO3LCABYY7K5XSPRVPGXOWO5F5C6HNQJINA522GCHOVWBH65UF,TRUE,FALSE,218,m,218,,https://www.strava.com/activities/1642781759,https://www.strava.com/activities/1642781759?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 19.3 kilometer Ride.,TRUE,FALSE,,636,,FALSE,FALSE,FALSE,FALSE,everyone
2270174177,Evening Run,Run,Run,Run,FALSE,,,"Thu, 5/17/2018",1526584761,2018-05-18T02:19:21+0000,Thu,2,2009,2.009,kilometers,km,9:37,577,9:37,577,TRUE,,FALSE,FALSE,0,m,0,,https://www.strava.com/activities/2270174177,https://www.strava.com/activities/2270174177?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 2.0 kilometer Run.,TRUE,FALSE,,192.5366058,,FALSE,FALSE,FALSE,FALSE,everyone
1642781720,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Tue, 5/15/2018",1526404999,2018-05-15T23:23:19+0000,Tue,45.26,45264.1,45.2641,kilometers,km,1:24:16,5056,1:34:28,5668,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/O3AFJEZO5Q7UMEJDKMDHGRERHD7YAECWK6X4S3VWXVXEHJZAJV26AUUB3NF55JBYERY56YUCJPTCDOFRA2K4XAYNLWJ7UUYF,TRUE,FALSE,250,m,250,,https://www.strava.com/activities/1642781720,https://www.strava.com/activities/1642781720?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 45.2 kilometer Ride.,TRUE,FALSE,,1010,,FALSE,FALSE,FALSE,FALSE,everyone
1590060155,Lunch Ride,Ride,Ride,Ride,FALSE,,,"Tue, 5/15/2018",1526384827,2018-05-15T17:47:07+0000,Tue,0.03,30.9,0.0309,kilometers,km,40s,40,41:56:00,2516,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/PRZ7PUC6HXQXD4FTHVI6JXEDRS7VBLBMOUIRPVN3EH5TIDDLCP6Z3EQR772WNCU4VBLNKLY45A3JGZU53NCW74DJTK37GT7T,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590060155,https://www.strava.com/activities/1590060155?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,11.22434807,,FALSE,FALSE,FALSE,FALSE,everyone
1642781510,Morning Ride,Ride,Ride,Ride,FALSE,,,"Tue, 5/15/2018",1526368018,2018-05-15T13:06:58+0000,Tue,47.38,47385.5,47.3855,kilometers,km,1:43:50,6230,2:04:51,7491,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/CU7QONYMCFU7K3ZFLY4UO5OWUCPNQ7SRFWKT5KR7AZCGUZ2COB2TQ3FRZV54K55YUL6CMBV2RMXD5T7K6L7JL2LQVUKTC6CG,TRUE,FALSE,451,m,451,,https://www.strava.com/activities/1642781510,https://www.strava.com/activities/1642781510?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 47.3 kilometer Ride.,TRUE,FALSE,,1355,,FALSE,FALSE,FALSE,FALSE,everyone
1642781233,Lunch Ride,Ride,Ride,Ride,FALSE,,,"Mon, 5/14/2018",1526300664,2018-05-14T18:24:24+0000,Mon,27.49,27492.7,27.4927,kilometers,km,52:29:00,3149,53:00:00,3180,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NZYF34V25SMGSCMCFW4SXLUY3P4Z33TB27LYSEKXN44F3737ZUKGLRTET26U25SVPPTKBVJAKUNERD22QQXAGZYLKJ5USBUA,TRUE,FALSE,247,m,247,,https://www.strava.com/activities/1642781233,https://www.strava.com/activities/1642781233?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 27.4 kilometer Ride.,TRUE,FALSE,,681,,FALSE,FALSE,FALSE,FALSE,everyone
1642781421,Morning Ride,Ride,Ride,Ride,FALSE,,,"Sun, 5/13/2018",1526204382,2018-05-13T15:39:42+0000,Sun,76.37,76371.7,76.3717,kilometers,km,2:43:53,9833,3:50:06,13806,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/X4ARNQVDLWVYTM3OHJMXMSS2WA5UC7BFRGAUE5JTESIGVXX6X7IQEMYLL6F266KCS46MDFWEKTOQF3SSB3X53AVCVL2LBL72,TRUE,FALSE,447,m,447,,https://www.strava.com/activities/1642781421,https://www.strava.com/activities/1642781421?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 76.3 kilometer Ride.,TRUE,FALSE,,1503,,FALSE,FALSE,FALSE,FALSE,everyone
1567911267,"Two Seater, Stick Shift Like Some Turbo Jets",Ride,Ride,Ride,FALSE,,,"Sat, 5/12/2018",1526117835,2018-05-12T15:37:15+0000,Sat,107.95,107957,107.957,kilometers,km,3:17:50,11870,3:55:00,14100,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/O6HE74Z5PFPQU2LOO5IPIWVQE6KW5KLNMX6KLNZZCMWYLW7633RK3ZZY4MFKSWKN74A552P2DYTHU7ILJJD4TLSORPZ7X2CW,TRUE,FALSE,"1,050",m,1050,,https://www.strava.com/activities/1567911267,https://www.strava.com/activities/1567911267?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 107.9 kilometer Ride.,TRUE,FALSE,,3067.355225,10,FALSE,FALSE,FALSE,FALSE,everyone
1642780702,Morning Ride,Ride,Ride,Ride,FALSE,,,"Sat, 5/12/2018",1526117711,2018-05-12T15:35:11+0000,Sat,78.56,78566.5,78.5665,kilometers,km,2:26:56,8816,2:54:10,10450,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/3GAO3P5P5M3RPKY7LMLF2A5SLOEB56PRGTGKBBDPZCDJEGCWBLF7I7F2MRMML6FVOXA4H2B5YEH7SYZ2PWQYV34AD6VOBNUR,TRUE,FALSE,853,m,853,,https://www.strava.com/activities/1642780702,https://www.strava.com/activities/1642780702?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 78.5 kilometer Ride.,TRUE,FALSE,,1863,,FALSE,FALSE,FALSE,FALSE,everyone
1642779902,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Fri, 5/11/2018",1526056963,2018-05-11T22:42:43+0000,Fri,43.28,43284.7,43.2847,kilometers,km,1:22:07,4927,1:22:57,4977,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/BLL7RXYEHTXM53K6KARQ6EBISUUI277O2HPF2EXOHTQTXEJFKP3QH4FJDXNNWIVYO5MAPP34DXVZZKJ5RY2HECSBMCFKQ5SP,TRUE,FALSE,381,m,381,,https://www.strava.com/activities/1642779902,https://www.strava.com/activities/1642779902?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 43.2 kilometer Ride.,TRUE,FALSE,,1141,,FALSE,FALSE,FALSE,FALSE,everyone
1565519653,All These Chicks Be Tippin' And I Ain't Even Strippin',Ride,Ride,Ride,FALSE,,,"Fri, 5/11/2018",1526041232,2018-05-11T18:20:32+0000,Fri,25.28,25288.7,25.2887,kilometers,km,55:04:00,3304,57:05:00,3425,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/JHEYJERFHSVVAEZL7OIVXTKXGZYFBI7FBRVGSKGE3WUSMB4FX4OYGCKDGU3I3V7NT6N4MTFC3AUAVN2DJZFQXNZIY7JBSMK6,TRUE,FALSE,403,m,403,,https://www.strava.com/activities/1565519653,https://www.strava.com/activities/1565519653?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 25.2 kilometer Ride.,TRUE,FALSE,,826.4448242,,FALSE,FALSE,FALSE,FALSE,everyone
1642779851,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Tue, 5/8/2018",1525797761,2018-05-08T22:42:41+0000,Tue,46.22,46220.1,46.2201,kilometers,km,1:25:36,5136,1:32:27,5547,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/4S6KVTUU4MCECFA4PJCTAL44T55GR663VCWYBZXWG2UQ6WZJERBHZ5UBDXOJDKGYZTHAG52T4LSSOBWO3JGWJLFBOSADPKQQ,TRUE,FALSE,369,m,369,,https://www.strava.com/activities/1642779851,https://www.strava.com/activities/1642779851?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 46.2 kilometer Ride.,TRUE,FALSE,,1118,,FALSE,FALSE,FALSE,FALSE,everyone
1559077175,"My Wrist Too Hot, I Iced It Out",Ride,Ride,Ride,FALSE,,,"Tue, 5/8/2018",1525797692,2018-05-08T22:41:32+0000,Tue,52.84,52841.8,52.8418,kilometers,km,1:38:47,5927,1:48:34,6514,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/PMCZQCJ7ZUV7RUHWXWMYMOLO5UVIDRKIVO6M4AON4COYMDNBE4WE7C3O5MDXCDHJ6BCXS3DTSUHXOMMCNTJQS7TPLUIYRA2A,TRUE,FALSE,452,m,452,,https://www.strava.com/activities/1559077175,https://www.strava.com/activities/1559077175?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 52.8 kilometer Ride.,TRUE,FALSE,,1563.298584,10,FALSE,FALSE,FALSE,FALSE,everyone
1590060126,Morning Ride,Ride,Ride,Ride,FALSE,,,"Tue, 5/8/2018",1525770204,2018-05-08T15:03:24+0000,Tue,0.02,21.8,0.0218,kilometers,km,35s,35,6:21,381,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2ALELUWKLLGT3OYIVYP2LT47L45UGTLEA7R2KGWK77JSHKTIXKRBTCTUUOUCZZ3LRZHXUSJTLAMZWGM4J3223XJIN7XVRQ6R,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590060126,https://www.strava.com/activities/1590060126?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,10.29936123,,FALSE,FALSE,FALSE,FALSE,everyone
1642779608,Morning Ride,Ride,Ride,Ride,FALSE,,,"Tue, 5/8/2018",1525761327,2018-05-08T12:35:27+0000,Tue,49.34,49341.7,49.3417,kilometers,km,1:44:56,6296,1:49:39,6579,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/KDOWFTSGKAPGYWEPXIUOJBCA7HJCVE3EDUUOTB5USBAPHF6PKDTLMTH3MG7NO3BKU23RZKAUXOER5OTFTUQAKUXRDSSFNGMI,TRUE,FALSE,452,m,452,,https://www.strava.com/activities/1642779608,https://www.strava.com/activities/1642779608?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 49.3 kilometer Ride.,TRUE,FALSE,,1453,,FALSE,FALSE,FALSE,FALSE,everyone
1557866012,Morning Ride,Ride,Ride,Ride,FALSE,,,"Tue, 5/8/2018",1525760238,2018-05-08T12:17:18+0000,Tue,54.94,54941.3,54.9413,kilometers,km,1:54:28,6868,2:07:33,7653,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QB3DQ5XYHJ2BA4G25PYQFSTQGQ32WPLONSHN4VOGZCV52H5YZ2AVG42734XAJYN26UIY7I5F27SS7V5Q5OIB3UJ7BXGN6TE5,TRUE,FALSE,295,m,295,,https://www.strava.com/activities/1557866012,https://www.strava.com/activities/1557866012?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 54.9 kilometer Ride.,TRUE,FALSE,,1997.42749,,FALSE,FALSE,FALSE,FALSE,everyone
1590060115,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 5/7/2018",1525700486,2018-05-07T19:41:26+0000,Mon,0,2.8,0.0028,kilometers,km,0s,0,3:02,182,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QKDLLVHKYPAW4QBOS33VQ7K2NBFRVTY3RJZECRJYFNH7Q47A3IGJHJIFWUIECFEUUNHPWZUA7A2DZVZMLNOGDAXL7HGABBWW,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590060115,https://www.strava.com/activities/1590060115?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058791,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Tue, 3/20/2018",1521560459,2018-03-20T21:40:59+0000,Tue,0,3.5,0.0035,kilometers,km,0s,0,8:21,501,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/6UPABABW3F27FMEUEBUM532IPLTIVUVKRUJ42WXEF6Z2SKXET27OI3QFRVMC6NLKX4WJBL4WTR2JD2DR4HGI73AFYAZ6R243,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058791,https://www.strava.com/activities/1590058791?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058761,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Tue, 3/20/2018",1521557685,2018-03-20T20:54:45+0000,Tue,0,6.4,0.0064,kilometers,km,8s,8,9:04,544,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/M4KGTUMKQL3VTN5HDJUSEYE3GM32N2Y2BQDRZDG4JYUXRZ26CRBNV23MQDTTVRANOAG4YDGPUMDEKN5RJZONGNSN4HD3RSXI,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058761,https://www.strava.com/activities/1590058761?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,1.895499945,,FALSE,FALSE,FALSE,FALSE,everyone
1590058737,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Tue, 3/20/2018",1521555490,2018-03-20T20:18:10+0000,Tue,0,2,0.002,kilometers,km,0s,0,8:35,515,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ACOUXA54XRQHL5EDYXFBIDSDEE3HNPBEGSYFRIUQQJ24YIFMYEJSZGTDMTWQY6Y2L4HDUCDWF7UBUPSONFKR6MJ6TVNN7VJS,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058737,https://www.strava.com/activities/1590058737?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058735,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 3/19/2018",1521481339,2018-03-19T23:42:19+0000,Mon,0.05,50.2,0.0502,kilometers,km,32s,32,1:32:10,5530,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/LQYMUEQDAVHNEQ3LBIZHCSHLWXIB54OKZYM2SKQXEVFIVXQ4LV7TJQWNNUTXPFGR5FAEWZQIT4ZRNAP2QZ6OQWIZQRRFMBUB,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058735,https://www.strava.com/activities/1590058735?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,3.369529963,,FALSE,FALSE,FALSE,FALSE,everyone
1590058661,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 3/19/2018",1521479801,2018-03-19T23:16:41+0000,Mon,0,1.4,0.0014,kilometers,km,0s,0,8:48,528,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/Q4HSYD7Y7MFOTJS7YZBZZC3GPL6IWOVARVJCMCMZGESPYILX57JJCMX2WF3CJXZGIKRMHUBCAJN2STG7FASMN2H3H32FCDM7,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058661,https://www.strava.com/activities/1590058661?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058645,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 3/19/2018",1521478367,2018-03-19T22:52:47+0000,Mon,0,5.8,0.0058,kilometers,km,0s,0,8:37,517,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QFAGZDPWETJHDXKEYEKHA6BUM3ONIEGZIZYBF5KA23DINPN5AJCBHNNK6DQS4WDUV32HJWEU4UD3D64HRY6VEOWFMJZF2OSO,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058645,https://www.strava.com/activities/1590058645?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058653,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 3/19/2018",1521475528,2018-03-19T22:05:28+0000,Mon,0.01,9.6,0.0096,kilometers,km,2s,2,13:43,823,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/L7MV6QZQ7WDB6FS53HQNFYPUNA6UXLS7DR4OWSEHMR4VEJVNP6DSBV3GQBNXTE3IAAWNZXFFIYGXOAJ3VKIM545RIKSVJWFC,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058653,https://www.strava.com/activities/1590058653?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058633,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 3/19/2018",1521472808,2018-03-19T21:20:08+0000,Mon,0,8,0.008,kilometers,km,1s,1,9:25,565,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/CE3XJWPMV5IFPAPHVSNWFQZ4R2YMXIOV7TOBQF56UFRTDUQNQAZBN4K3B7YPTLHTWAHSMOYWRSCX62YAESZHKYLL2JISD2UC,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058633,https://www.strava.com/activities/1590058633?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058626,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 3/19/2018",1521470664,2018-03-19T20:44:24+0000,Mon,0,2.5,0.0025,kilometers,km,0s,0,8:49,529,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/WWDN5GT53Q5JAJ47KBSK2NDJLST5YVLAA432PPGZQOJCVWSDKJGTDNH57YMXMGXPJ3TF47ATRWAQWG4PAJYUCLIPFFREVDXI,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058626,https://www.strava.com/activities/1590058626?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058610,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Mon, 3/19/2018",1521469293,2018-03-19T20:21:33+0000,Mon,0,3.4,0.0034,kilometers,km,5s,5,10:24,624,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/W2MTXGSGGKMA4YCY7ZUPMFOTQ44DB7R57UF5EWULLQVM6JKRQL523Y57BFJFRM2W74XXN3MYN4GT2ZUMOZSNFFHNL37AFTFQ,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058610,https://www.strava.com/activities/1590058610?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0.861337483,,FALSE,FALSE,FALSE,FALSE,everyone
1508706872,Lunch Ride,Ride,Ride,Ride,FALSE,,,"Wed, 3/14/2018",1521030365,2018-03-14T18:26:05+0000,Wed,0,3.6,0.0036,kilometers,km,2s,2,56:12:00,3372,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2ARINXEE723C3QSP2K72PSFJCZMYXYQNSOZWJ5FGLEWB6FSJDU5BIN23EQHFBD7WGHNQ2UEPGMGM6KARDX7ZBES6EUNXSF5Z,TRUE,FALSE,143,m,143,,https://www.strava.com/activities/1508706872,https://www.strava.com/activities/1508706872?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0.557500005,,FALSE,FALSE,FALSE,FALSE,everyone
1590058600,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Tue, 3/13/2018",1520955069,2018-03-13T21:31:09+0000,Tue,0,1.8,0.0018,kilometers,km,0s,0,8:39,519,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/XZVHQGMJK5KUH6KHLVF74BCNMZ6FBVII4227VIXAKSIPWMWNFTT2YSDP3MZP2ZQNIDTL2UXHPAFH2TLWJKBHCS4RT2XWDYYF,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058600,https://www.strava.com/activities/1590058600?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058576,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Tue, 3/13/2018",1520949985,2018-03-13T20:06:25+0000,Tue,0,5.3,0.0053,kilometers,km,0s,0,12:07,727,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NVZBHKQ3CUN3WXR77RSRIMRBY7JUSX6XEHMCPQNPY7TUUYKSCAJDDENGSRU2OX2H5ST5J4UDEFC27DBZVS3OHOGCAFWSAAMG,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058576,https://www.strava.com/activities/1590058576?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
2413157166,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Fri, 3/9/2018",1520617014,2018-03-10T00:36:54+0000,Fri,0.01,18.3,0.0183,kilometers,km,23s,23,1:12:38,4358,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/66W3Q3Y5BG74OC7HBJUR5BLLIPS34EP4VRWR7QTNMXZMW64BJWZWMB7S7KM32CEJ5WCFA24RJW63XNJTES3GEBN6JWQUDUED,TRUE,FALSE,95,m,95,,https://www.strava.com/activities/2413157166,https://www.strava.com/activities/2413157166?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,883,,FALSE,FALSE,FALSE,FALSE,everyone
1590058572,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Fri, 3/9/2018",1520604404,2018-03-09T21:06:44+0000,Fri,0.01,10.6,0.0106,kilometers,km,7s,7,10:20,620,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/KDQUXZU7FYO3T3XTHFW4SY3LC2KTOYOTOUFUFM5VCOFWC3BG4B5QKGOEZHE4SCQ6U4CFV2OKCVH7X23KDOSIDWAIZ4ZTRPMU,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058572,https://www.strava.com/activities/1590058572?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0.984991014,,FALSE,FALSE,FALSE,FALSE,everyone
1590058559,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Thu, 3/8/2018",1520522481,2018-03-08T22:21:21+0000,Thu,0.03,30.8,0.0308,kilometers,km,38s,38,12:45,765,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QSE7E4BSLRY7DCIWWXEZIC3RP6DMKRUIAVFD2BAXT5MIKRD5ADKXDV27Y7FLYE7JBCNHE67OG7Q6VG7QGXNELJGF4NNYAV7A,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058559,https://www.strava.com/activities/1590058559?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,7.743626118,,FALSE,FALSE,FALSE,FALSE,everyone
1642772570,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Thu, 3/8/2018",1520522256,2018-03-08T22:17:36+0000,Thu,0.02,28.5,0.0285,kilometers,km,32s,32,16:30,990,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ZXV374UR5UXAKB5AJXZYZ7Q646QCIYMPEC2PINKV2LUABRYM4VDB34XW2I2P3ICTXP5VZAQVE6RKXEQZNDGHIZGDJJ7RKXMC,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1642772570,https://www.strava.com/activities/1642772570?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,148,,FALSE,FALSE,FALSE,FALSE,everyone
1590058549,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Thu, 3/8/2018",1520518507,2018-03-08T21:15:07+0000,Thu,0,2.5,0.0025,kilometers,km,0s,0,9:12,552,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/37KZUA74ZFFBIJ6PHKMSRC4DK7ZIPOXQHQCD2PPPTC3SLVW42O3OCWUOUZSP4KGJC7ZK5GHMXQ4DQ2BVMMELEAA3EQTAFPFF,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058549,https://www.strava.com/activities/1590058549?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
1590058519,Afternoon Ride,Ride,Ride,Ride,FALSE,,,"Thu, 3/8/2018",1520517604,2018-03-08T21:00:04+0000,Thu,0,0.9,0.0009,kilometers,km,0s,0,9:20,560,FALSE,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/XVT4P7J4TGR647JMYPYZVERNGJPPYDTJXLCVLTYC3OGMB43OKRIQPOJZSYC5DCTQ6UY7AF6TKAPFFDOO2S6KJZNZVKZCFRQT,TRUE,FALSE,0,m,0,,https://www.strava.com/activities/1590058519,https://www.strava.com/activities/1590058519?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0.0 kilometer Ride.,TRUE,FALSE,,0,,FALSE,FALSE,FALSE,FALSE,everyone
