id,name,type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,calories,workout_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility
4747286929,Morning Activity,AlpineSki,Alpine Ski,Alpine Ski,false,,,"Sat, 2/6/2021",1612605178,2021-02-06T16:52:58+0000,Sat,17.23,17238,kilometers,km,3:17:12,11832,5:46:28,20788,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/Q3A4ZMSNSVGCKLIY54VSRUGS6X5ST6V6M6DL3NR5YOXVW7O6E7KB56EQTCRISIIWYLY5ALNYT4GFNML6IIYAVUDXKRA2QFAE,true,false,"1,220",m,1220,,https://www.strava.com/activities/4747286929,https://www.strava.com/activities/4747286929?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 17.2 kilometer Alpine Ski.,true,false,,3342,,false,false,false,false,everyone
4713874507,Lunch Activity,NordicSki,Nordic Ski,Nordic Ski,false,,,"Sun, 1/31/2021",1612095043,2021-01-31T19:10:43+0000,Sun,14.47,14469,kilometers,km,55:28,3328,59:15,3555,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/YSBSVFNMT4IA4XVG3WMDCFV24UBBXPBQGIJJZMLTZDAN2SLIHD4SBNB3G4YFD4TJWENLGGMHUYNOY5XV6J6TH7Y6DOCLMIIA,true,false,179,m,179,,https://www.strava.com/activities/4713874507,https://www.strava.com/activities/4713874507?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 14.4 kilometer Nordic Ski.,true,false,,784,,false,false,false,false,everyone
4701021399,Morning Run,Run,Run,Run,false,,,"Fri, 1/29/2021",1611914545,2021-01-29T17:02:25+0000,Fri,10.15,10154,kilometers,km,50:18,3018,53:41,3221,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/SMJ6SYZOCUVDD22OKKI2N2YNEGSDZUKKN4SJG4ATEM3LMS4Z4JHKASOJ7L6LJYGPUJKCXGYFIX7AXHDSWX64NOW45IKTPOHT,true,false,69,m,69,,https://www.strava.com/activities/4701021399,https://www.strava.com/activities/4701021399?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 10.1 kilometer Run.,true,false,,791,,false,false,false,false,everyone
4701018710,Morning Run,Run,Run,Run,false,,,"Thu, 1/28/2021",1611828259,2021-01-28T17:04:19+0000,Thu,7.88,7879,kilometers,km,37:33,2253,44:54,2694,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/OTKPMVF65FTLBEUBY2DD2BWLVY7RV3DD6WZFRBCCJOKYJFK7HONZ7M3D2D6HI532RROL6P5FKSE23SXUKKIEBOQZWIG47ZJG,true,false,19,m,19,,https://www.strava.com/activities/4701018710,https://www.strava.com/activities/4701018710?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 7.8 kilometer Run.,true,false,,782,,false,false,false,false,everyone
4685704460,Morning Run,Run,Run,Run,false,,,"Tue, 1/26/2021",1611656560,2021-01-26T17:22:40+0000,Tue,10.02,10024,kilometers,km,48:17,2897,51:38,3098,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/FAAZXVMAOA3PEBFJ4MBHVFPG327US4EF2UHXZ7BFSCP7K56KUDZLPWNQPPHH3P3U52LBRI4X6AZWGKDRN7UWX5LXXIPWQ22L,true,false,54,m,54,,https://www.strava.com/activities/4685704460,https://www.strava.com/activities/4685704460?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 10.0 kilometer Run.,true,false,,943,,false,false,false,false,everyone
4676079794,Lunch Run,Run,Run,Run,false,,,"Sun, 1/24/2021",1611486966,2021-01-24T18:16:06+0000,Sun,9.94,9948,kilometers,km,54:00,3240,57:36,3456,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/Q4BKS6ZQBPVEIZXOF4LNLGE2OD7HD3GXZZ2IH5RSPMJBR5QN5YKFWPA7E6LUG5IHBE3L4WTKGZKWE2EA42FMARY3OBO3WCTS,true,false,220,m,220,,https://www.strava.com/activities/4676079794,https://www.strava.com/activities/4676079794?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 9.9 kilometer Run.,true,false,,1018,,false,false,false,false,everyone
4676077663,Morning Activity,AlpineSki,Alpine Ski,Alpine Ski,false,,,"Fri, 1/22/2021",1611309362,2021-01-22T16:56:02+0000,Fri,46.76,46761,kilometers,km,2:48:40,10120,5:05:29,18329,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/WJ44XZWQY3NOTATKYRS6MQQW5NLFYLIF56X5BWUNLZN2CWDLJVSHTUZ2GSECRD7CNNFH2AFGVYNIDMPKXYGCJKVK4YJF6KYK,true,false,"4,287",m,4287.42,,https://www.strava.com/activities/4676077663,https://www.strava.com/activities/4676077663?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 46.7 kilometer Alpine Ski.,true,false,,1208,,false,false,false,false,everyone
4648027998,Morning Run,Run,Run,Run,false,,,"Tue, 1/19/2021",1611050513,2021-01-19T17:01:53+0000,Tue,5.50,5505,kilometers,km,25:41,1541,27:59,1679,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NN657R3PWT64FDFTGVBQKEPLY4JHNQGMY7ARQJ5JXFWLN3LPOTG57JUI4I43VT3BMPEIAYZH464ZG2YYRYT4CR67NMJZLQAE,true,false,34,m,34,,https://www.strava.com/activities/4648027998,https://www.strava.com/activities/4648027998?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 5.5 kilometer Run.,true,false,,563,,false,false,false,false,everyone
4638182806,Lunch Run,Run,Run,Run,false,,,"Sun, 1/17/2021",1610882873,2021-01-17T18:27:53+0000,Sun,8.49,8497,kilometers,km,44:40,2680,45:10,2710,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/UMJUVXDNVCTKFIVN6QBEH35RI374E7VOLDTL57S5KXZXNJXCNB4RNSEBYZ4A5QEIZJ7GWEESF6UDAVYVRLESUBZ2AV7ZYOVK,true,false,47,m,47,,https://www.strava.com/activities/4638182806,https://www.strava.com/activities/4638182806?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 8.4 kilometer Run.,true,false,,728,,false,false,false,false,everyone
4638181474,Morning Run,Run,Run,Run,false,,,"Thu, 1/14/2021",1610621025,2021-01-14T17:43:45+0000,Thu,2.51,2517,kilometers,km,12:27,747,18:00,1080,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/TBJV4WUP5OIELMDSAV6K55T3IJOMNQ6GI7GBNRF5OOSXBTJ4ZTJA2T4CUXQAFYU5AKOYFCPXDZBA7FBGQACVQXPWTS5Z4WHY,true,false,16,m,16,,https://www.strava.com/activities/4638181474,https://www.strava.com/activities/4638181474?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 2.5 kilometer Run.,true,false,,126,,false,false,false,false,everyone
4579032900,Morning Run,Run,Run,Run,false,,,"Wed, 1/6/2021",1609927508,2021-01-06T17:05:08+0000,Wed,8.35,8355,kilometers,km,43:12,2592,48:03,2883,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/GZBGWIXTKX3PJIYQQSZO5URJYSVHY4APACSSX3AWGVBNH3CSADGJMQ65Y5Z5LOJ5YOJI42BFLMTTE7KW4WRMOFSDJN6FEQ6G,true,false,111,m,111,,https://www.strava.com/activities/4579032900,https://www.strava.com/activities/4579032900?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 8.3 kilometer Run.,true,false,,942,,false,false,false,false,everyone
4569184553,Night Run,Run,Run,Run,false,,,"Mon, 1/4/2021",1609797999,2021-01-05T05:06:39+0000,Mon,6.22,6221,kilometers,km,29:40,1780,30:51,1851,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/SMNIRCOO5W4SIWXXPVUJUDBQAKPAUHJVYYPDIH6TJR3SJDOVTBAVVA3FZRFQGBDMZP36CWL74CIRWVZCP4WXXF7RFRCGJU7L,true,false,19,m,19,,https://www.strava.com/activities/4569184553,https://www.strava.com/activities/4569184553?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 6.2 kilometer Run.,true,false,,590,,false,false,false,false,everyone
4557384427,Morning Activity,AlpineSki,Alpine Ski,Alpine Ski,false,,,"Sat, 1/2/2021",1609577388,2021-01-02T15:49:48+0000,Sat,59.32,59324,kilometers,km,4:30:07,16207,7:04:21,25461,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ZBVRCBEDS2VIGT7SVKNKA5YYSCPRCNU5RXYVLNJQBFR6AH2I23XLVJKH2C2CS2IIDOYJ2LVY6M3E64VURWR7GXMLIBZ4ZGYP,true,false,"6,561",m,6561.42,,https://www.strava.com/activities/4557384427,https://www.strava.com/activities/4557384427?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 59.3 kilometer Alpine Ski.,true,false,,1545,,false,false,false,false,everyone
4546936493,Lunch Run,Run,Run,Run,false,,,"Thu, 12/31/2020",1609418221,2020-12-31T19:37:01+0000,Thu,6.67,6672,kilometers,km,1:26:30,5190,1:31:24,5484,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/IJVNNSHZ6N6N66BSPWGJ2XTVX3ROWWLOPP75KNXGYINHOAATDDPO376ID3YGMDCEJSJQOQWFNRZUHPJEIMNWKEONDR2ICTDS,true,false,3,m,3,,https://www.strava.com/activities/4546936493,https://www.strava.com/activities/4546936493?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 6.6 kilometer Run.,true,false,,834,,false,false,false,false,everyone
4536355851,Lunch Activity,NordicSki,Nordic Ski,Nordic Ski,false,,,"Tue, 12/29/2020",1609242943,2020-12-29T18:55:43+0000,Tue,19.07,19073,kilometers,km,1:30:57,5457,2:24:41,8681,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NUZLWIMHFJIITFCGHQUPNL36VRG5KK2C3HXHYGXK2P5UPJVTUPJU75K2AJOWDQCC2WY7RNTBNL2SQBSZJD23TN3HHJFTXEDD,true,false,244,m,244,,https://www.strava.com/activities/4536355851,https://www.strava.com/activities/4536355851?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 19.0 kilometer Nordic Ski.,true,false,,215,,false,false,false,false,everyone
4521467660,Chasing a Ball,Run,Run,Run,false,,,"Sat, 12/26/2020",1608983330,2020-12-26T19:48:50+0000,Sat,2.39,2393,kilometers,km,6:46,406,8:02,482,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/26DBHGDK6R2TAQV6PCA7BAFT4VTYN5OEAFAQJTH7IK5TV6BEAVFIZBJK5AVCNKRACM7KFSWLU4FKPOE56SV4JVJELGBXLIVB,true,false,22,m,22,,https://www.strava.com/activities/4521467660,https://www.strava.com/activities/4521467660?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 2.3 kilometer Run.,true,false,,69,0,false,false,false,false,everyone
4493460403,Lunch Activity,NordicSki,Nordic Ski,Nordic Ski,false,,,"Sat, 12/19/2020",1608376441,2020-12-19T18:14:01+0000,Sat,6.32,6321,kilometers,km,28:56,1736,43:26,2606,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/CTKP64GPJYVRIN2I6WQUQWVJOC5ORQTIF2ZPCD2WKOB5OO7JWO4T4AHAOHFZ3UQUPW2BJFK4657YZDSYVKG3NMH57CE54TTC,true,false,85,m,85,,https://www.strava.com/activities/4493460403,https://www.strava.com/activities/4493460403?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 6.3 kilometer Nordic Ski.,true,false,,314,,false,false,false,false,everyone
4485678571,Morning Run,Run,Run,Run,false,,,"Thu, 12/17/2020",1608200473,2020-12-17T17:21:13+0000,Thu,9.17,9171,kilometers,km,54:08,3248,1:00:58,3658,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/TV6GH74FN7YUE2QP7LN6XS6SBTXY3ODYELKGRNSZZAH4AU7JKOI752Z3YMSOSS47H6GXTWZYNXZWTURZONVCTQYYXYS5NAUG,true,false,132,m,132,,https://www.strava.com/activities/4485678571,https://www.strava.com/activities/4485678571?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 9.1 kilometer Run.,true,false,,902,,false,false,false,false,everyone
4478276378,Evening Ride,Ride,Ride,Ride,false,,,"Tue, 12/15/2020",1608055618,2020-12-16T02:06:58+0000,Tue,0,0,kilometers,km,1:04:43,3883,1:04:43,3883,true,,false,false,0,m,0,,https://www.strava.com/activities/4478276378,https://www.strava.com/activities/4478276378?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,846,,false,false,false,false,everyone
4469971487,Evening Ride,Ride,Ride,Ride,false,,,"Sun, 12/13/2020",1607884475,2020-12-14T02:34:35+0000,Sun,0,0,kilometers,km,1:03:22,3802,1:03:22,3802,true,,false,false,0,m,0,,https://www.strava.com/activities/4469971487,https://www.strava.com/activities/4469971487?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Ride.,true,false,,865,,false,false,false,false,everyone
4235128879,Afternoon Ride,Ride,Ride,Ride,false,,,"Sat, 10/24/2020",1603551167,2020-10-24T01:52:47+0000,Sat,21.59,21592,kilometers,km,1:09:39,4179,2:10:10,7810,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NLPV4BK5Q3I66O23F4NCOCXRZUFPNCXIEC3RXDXRSQF7CYWFYPPY7PBEILS3KLJWJPNYG2R4JDBMV4UJTJ6FGTTQJ2ISSSA6,true,false,205,m,205,,https://www.strava.com/activities/4235128879,https://www.strava.com/activities/4235128879?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 21.5 kilometer Ride.,true,false,,1266,,false,false,false,false,everyone
4223321822,Evening Ride,Ride,Ride,Ride,false,,,"Wed, 10/21/2020",1603307496,2020-10-21T06:11:36+0000,Wed,17.36,17367,kilometers,km,36:00,2160,38:35,2315,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/FBG7ORL6YLZMSUHYXMUI5DMHXYVDKPDBNTBBJHI6TOYIV6KYWOFAHZMGB2DCYSKV6YBH3T3JGX4V5RRL56MSS2FCR53D6ORP,true,false,193,m,193,,https://www.strava.com/activities/4223321822,https://www.strava.com/activities/4223321822?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 17.3 kilometer Ride.,true,false,,479,,false,false,false,false,everyone
4209473818,Afternoon Ride,Ride,Ride,Ride,false,,,"Sun, 10/18/2020",1603028879,2020-10-18T00:47:59+0000,Sun,74.89,74895,kilometers,km,2:34:41,9281,3:03:29,11009,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/ZCTQA7CIP7WZO7TWS4KL5CPQO7KCZST6FZMFCWUB4IW7TUQZLISH7TZBZN6LSTZ7CUCWHBQQ5DYXT2RHCQ3PUQH5U4QISYQC,true,false,838,m,838,,https://www.strava.com/activities/4209473818,https://www.strava.com/activities/4209473818?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 74.8 kilometer Ride.,true,false,,1953,,false,false,false,false,everyone
4204615801,Afternoon Ride,Ride,Ride,Ride,false,,,"Sat, 10/17/2020",1602941731,2020-10-17T00:35:31+0000,Sat,33.40,33407,kilometers,km,2:32:29,9149,2:54:33,10473,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/WZQZHLATXRIHLP6LRYZCZ7J2MLWNSF46R4BQZQEXZZD54EYTDFA3PZ4A5HMGIWRG7GUNE3FITCVWQ2FWZVSFFJPSHFPSBT4A,true,false,"1,414",m,1414,,https://www.strava.com/activities/4204615801,https://www.strava.com/activities/4204615801?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 33.4 kilometer Ride.,true,false,,2513,,false,false,false,false,everyone
4191102269,Morning Ride,Ride,Ride,Ride,false,,,"Wed, 10/14/2020",1602655310,2020-10-13T17:01:50+0000,Wed,42.52,42527,kilometers,km,1:30:52,5452,2:20:58,8458,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/AEEZLBW5Y5TEFUQPZVNCSERHAVHSS7H5J7J6W3BDQ5VNQO56ZUQWXV774AGJMIWHX6QWSVROCWXUAWYSAPGE5HYWQTWCKVFG,true,false,356,m,356,,https://www.strava.com/activities/4191102269,https://www.strava.com/activities/4191102269?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 42.5 kilometer Ride.,true,false,,1324,,false,false,false,false,everyone
4188768586,Night Activity,WeightTraining,Weight Training,Workout,false,,,"Mon, 10/12/2020",1602538147,2020-10-13T04:29:07+0000,Mon,0,0,kilometers,km,2:23:55,8635,2:23:55,8635,true,,false,false,0,m,0,,https://www.strava.com/activities/4188768586,https://www.strava.com/activities/4188768586?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Weight Training.,true,false,,1156,30,false,false,false,false,everyone
4178748301,Afternoon Ride,Ride,Ride,Ride,false,,,"Sun, 10/11/2020",1602422077,2020-10-11T00:14:37+0000,Sun,36.19,36197,kilometers,km,2:03:13,7393,2:18:23,8303,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/DGEG6KMN7QRPRB6FHYGSDAGUUIGS737BV2A6S2GVJJFX6U2J7OB4RU4UCE3X7E7UV7QJZJUAWUFPWOZ2CF5WECINKFU7J4MD,true,false,892,m,892,,https://www.strava.com/activities/4178748301,https://www.strava.com/activities/4178748301?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 36.1 kilometer Ride.,true,false,,1550,,false,false,false,false,everyone
4173546532,Morning Ride,Ride,Ride,Ride,false,,,"Sat, 10/10/2020",1602316536,2020-10-09T18:55:36+0000,Sat,94.88,94886.3,kilometers,km,3:15:00,11700,3:40:38,13238,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/QBMZ5RGDVVJ4ADWECV7LYC4FQFRHEK6YP26LUBLIG5VWGAWKDLKUATIEOZK7ENPIURWFJOL32XGEZ72BABMQPH7Z5KN7MZF7,true,false,868,m,867.543,,https://www.strava.com/activities/4173546532,https://www.strava.com/activities/4173546532?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 94.8 kilometer Ride.,false,false,,2971.787841796875,10,false,false,false,false,everyone
4164815543,"Group Ride Three-peat Complete, Oof",Ride,Ride,Ride,false,,,"Thu, 10/8/2020",1602137194,2020-10-07T17:06:34+0000,Thu,48.17,48171,kilometers,km,1:34:46,5686,2:21:21,8481,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/OD27TZ7SVI4NU6FAI2GOAJC6ZHFHATEELBD3NMFKXPSZIKYWCWCEM2TYFAYUEKXRANCJ6BUKIKGJNFUVUUIPZO4NYKFGA5IS,true,false,442,m,442,,https://www.strava.com/activities/4164815543,https://www.strava.com/activities/4164815543?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 48.1 kilometer Ride.,true,false,,1357,10,false,false,false,false,everyone
4160340697,Morning Ride,Ride,Ride,Ride,false,,,"Wed, 10/7/2020",1602050741,2020-10-06T17:05:41+0000,Wed,41.27,41277,kilometers,km,1:25:43,5143,2:03:53,7433,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/XZSNVOXP4ZIWCU5C2M2JHYBAUFP4MSJNAYJO5JNWGXZALRII2ODY2FFDV3KDH5HJXNDKXOOPZJN5HLAMO7YBCINDX7NRJS2L,true,false,381,m,381,,https://www.strava.com/activities/4160340697,https://www.strava.com/activities/4160340697?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 41.2 kilometer Ride.,true,false,,1230,,false,false,false,false,everyone
4155660155,Morning Ride,Ride,Ride,Ride,false,,,"Tue, 10/6/2020",1601964430,2020-10-05T17:07:10+0000,Tue,47.53,47536,kilometers,km,1:30:14,5414,1:40:34,6034,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/MFEL65KBJ2TFVOXM3MJLZKJVHLVHVKRW6UKULGJRQ6YO4SS4KX7QAGRXMOWR62AP2HEIQWV4DFGE4KOR65IQHYKYDCT3VZTM,true,false,394,m,394,,https://www.strava.com/activities/4155660155,https://www.strava.com/activities/4155660155?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 47.5 kilometer Ride.,true,false,,1208,,false,false,false,false,everyone
4155643524,Lunch Ride,Ride,Ride,Ride,false,,,"Sun, 10/4/2020",1601815833,2020-10-03T23:50:33+0000,Sun,22.44,22444,kilometers,km,49:15,2955,52:48,3168,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/PZ2VHB4FQ6U3UGUG3G2OFMQAKWLXWN6CBM52WX2776FIQL6PDOFT6CT3BHJQIMQNQDTX2NXGTJKNNSX5IRZ3ZWQAUGCVSMI5,true,false,195,m,195,,https://www.strava.com/activities/4155643524,https://www.strava.com/activities/4155643524?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 22.4 kilometer Ride.,true,false,,561,,false,false,false,false,everyone
4155641723,Morning Ride,Ride,Ride,Ride,false,,,"Sat, 10/3/2020",1601711535,2020-10-02T18:52:15+0000,Sat,90.51,90510,kilometers,km,2:54:53,10493,3:21:47,12107,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/HXWNK7PHTSANDF2TN36XSMITGVOXZK4T57U3ASYBEZU4GXX2HIWHBWCXYM757F62SBD4G6YNVBN5XF55ARSS6RQE4UQGZJOD,true,false,756,m,756,,https://www.strava.com/activities/4155641723,https://www.strava.com/activities/4155641723?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 90.5 kilometer Ride.,true,false,,2317,,false,false,false,false,everyone
4134543766,Morning Ride,Ride,Ride,Ride,false,,,"Thu, 10/1/2020",1601532419,2020-09-30T17:06:59+0000,Thu,48.14,48146,kilometers,km,1:35:18,5718,1:40:01,6001,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/GMY4ZGLHDX2LHPZVVXFBFK7P4Q26P7RE3Y7ZD7VW2WLXBC4VB4OAPA6SPXAPAKTB3KRZZWWRD46MJEJY2LLR4SPDUO72N72F,true,false,482,m,482,,https://www.strava.com/activities/4134543766,https://www.strava.com/activities/4134543766?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 48.1 kilometer Ride.,true,false,,1254,,false,false,false,false,everyone
4134533613,Afternoon Ride,Ride,Ride,Ride,false,,,"Wed, 9/30/2020",1601486399,2020-09-30T04:19:59+0000,Wed,14.10,14105,kilometers,km,32:13,1933,50:06,3006,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/HFBJQ3DEWU5MU4NEFS5U7WYMMG2LJHIII3BMMKZNOSOXBDOOG4LBSVDI537H2KZGJ3X7ZNUGCIIKYITSLVUTB4NECBG6DDN2,true,false,165,m,165,,https://www.strava.com/activities/4134533613,https://www.strava.com/activities/4134533613?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 14.1 kilometer Ride.,true,false,,568,,false,false,false,false,everyone
4119746266,Afternoon Activity,WeightTraining,Weight Training,Workout,false,,,"Sat, 9/26/2020",1601132072,2020-09-26T21:54:32+0000,Sat,0,0,kilometers,km,2:47:50,10070,2:47:50,10070,true,,false,false,0,m,0,,https://www.strava.com/activities/4119746266,https://www.strava.com/activities/4119746266?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Weight Training.,true,false,,1081,30,false,false,false,false,everyone
4112485835,Lunch Ride,Ride,Ride,Ride,false,,,"Sat, 9/26/2020",1601124378,2020-09-26T00:46:18+0000,Sat,30.43,30438,kilometers,km,2:13:45,8025,2:28:48,8928,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/LSOW4BJPNTLCC224PHKMNSXDMRARC6MTLYSHCPIGE7DTWNJSFULSQFX46MNGSZKERR6U4HZJWFJIGZQ4DQ67ORRKJPN7XOVB,true,false,"1,277",m,1277,,https://www.strava.com/activities/4112485835,https://www.strava.com/activities/4112485835?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 30.4 kilometer Ride.,true,false,,2121,,false,false,false,false,everyone
4110238985,Afternoon Ride,Ride,Ride,Ride,false,,,"Fri, 9/25/2020",1601054390,2020-09-25T05:19:50+0000,Fri,18.84,18844,kilometers,km,54:06,3246,1:28:00,5280,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/XKUC72E4WP3NI45DNJB6MTRYOYL7LT45X4YD7SIBYE2WKDGGTE32SQQTJL5JQBHLY25W6A7MGCR4JMUEGVNRMDSVY7M53IOC,true,false,199,m,199,,https://www.strava.com/activities/4110238985,https://www.strava.com/activities/4110238985?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 18.8 kilometer Ride.,true,false,,918,,false,false,false,false,everyone
4101569899,Night Activity,WeightTraining,Weight Training,Workout,false,,,"Tue, 9/22/2020",1600816657,2020-09-23T06:17:37+0000,Tue,0,0,kilometers,km,1:30:34,5434,1:30:34,5434,true,,false,false,0,m,0,,https://www.strava.com/activities/4101569899,https://www.strava.com/activities/4101569899?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Weight Training.,true,false,,635,30,false,false,false,false,everyone
4094341133,Morning Ride,Ride,Ride,Ride,false,,,"Tue, 9/22/2020",1600756580,2020-09-21T18:36:20+0000,Tue,30.63,30631,kilometers,km,1:03:41,3821,1:25:41,5141,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/4ZHXRR3WZ3HMKZMIFBRVDMILZ67BUZY2JRV5C6HMCCC3CTJ4VOBUWBCLKIQBMOO5K7REDQBQOMAV2TJR6HZ2CVB3CE6HXON7,true,false,296,m,296,,https://www.strava.com/activities/4094341133,https://www.strava.com/activities/4094341133?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 30.6 kilometer Ride.,true,false,,918,,false,false,false,false,everyone
4459617818,Lunch Run,Run,Run,Run,false,,,"Fri, 12/11/2020",1607686935,2020-12-11T18:42:15+0000,Fri,6.34,6346,kilometers,km,30:27,1827,31:29,1889,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/GR3E37JAOPSE3RPMRRM2MAM5HLZOVEKDQPUDH37RY35DD6QTQXREWBF4NCP7NYFICOVHG42FG3O7QOY4WRSQKCK57IF62P6L,true,false,31,m,31,,https://www.strava.com/activities/4459617818,https://www.strava.com/activities/4459617818?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 6.3 kilometer Run.,true,false,,802,,false,false,false,false,everyone
4425639665,Night Activity,WeightTraining,Weight Training,Workout,false,,,"Wed, 12/2/2020",1606953523,2020-12-03T07:58:43+0000,Wed,0,0,kilometers,km,1:02:35,3755,1:02:35,3755,true,,false,false,0,m,0,,https://www.strava.com/activities/4425639665,https://www.strava.com/activities/4425639665?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 0 kilometer Weight Training.,true,false,,532,30,false,false,false,false,everyone
4416614985,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 12/1/2020",1606843785,2020-12-01T04:29:45+0000,Tue,7.07,7073,kilometers,km,37:39,2259,1:36:03,5763,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/2DFBVCMMRRCTCADXNIZGJ2M6UKH3MYQA4INION4NNPMKKPJS7XZUO6D7MZEETY2IBJCLCBCK73XOCD2SQYO5UVUFQTQB3MP5,true,false,214,m,214,,https://www.strava.com/activities/4416614985,https://www.strava.com/activities/4416614985?utm_content=1464505&utm_medium=referral&utm_source=twitter,went for a 7.0 kilometer Ride.,true,false,,649,,false,false,false,false,everyone
